sales_id,date,product_name,total_revenue,sales_location,sales_medium,sales_count,product_count
AT-11502,17-Jul-19,Nescafe,"$1,995.97",Australian Capital Territory,Direct,1,1
AT-3942,21-Jul-18,Nescafe,"$1,940.52",Australian Capital Territory,Direct,1,1
AT-7702,3-Jan-19,Nescafe,"$1,886.50",Australian Capital Territory,Online,1,1
AT-13863,11-Oct-19,Nescafe,"$1,858.08",Australian Capital Territory,Direct,1,1
AT-3235,26-Jun-18,Nescafe,"$1,783.60",Australian Capital Territory,Online,1,1
AT-10746,20-Jun-19,Nescafe,"$1,774.19",Australian Capital Territory,Direct,1,1
AT-22650,20-Nov-20,Nescafe,"$1,769.51",Australian Capital Territory,Direct,1,1
AT-18657,29-Jun-20,Nescafe,"$1,663.31",Australian Capital Territory,Direct,1,1
AT-4901,25-Aug-18,Maggi,$811.87,Australian Capital Territory,Online,1,1
AT-5819,28-Sep-18,Maggi,$369.03,Australian Capital Territory,Online,1,1
AT-10382,6-Jun-19,Maggi,"$1,845.16",Australian Capital Territory,Online,1,1
AT-11489,16-Jul-19,Maggi,"$2,361.80",Australian Capital Territory,Online,1,1
AT-14642,8-Nov-19,Maggi,$516.64,Australian Capital Territory,Online,1,1
AT-18293,15-Jun-20,Maggi,$442.84,Australian Capital Territory,Online,1,1
AT-19049,12-Jul-20,Maggi,$147.61,Australian Capital Territory,Online,1,1
AT-22580,17-Nov-20,Maggi,"$1,623.74",Australian Capital Territory,Online,1,1
AT-563,12-Feb-18,Maggi,$696.72,Australian Capital Territory,Direct,1,1
AT-2468,27-May-18,Maggi,"$1,672.13",Australian Capital Territory,Direct,1,1
AT-2649,4-Jun-18,Maggi,$836.06,Australian Capital Territory,Direct,1,1
AT-6105,8-Oct-18,Maggi,$497.66,Australian Capital Territory,Direct,1,1
AT-7053,11-Nov-18,Maggi,$497.66,Australian Capital Territory,Direct,1,1
AT-8183,9-Feb-19,Maggi,"$3,185.00",Australian Capital Territory,Direct,1,1
AT-10695,18-Jun-19,Maggi,"$2,488.28",Australian Capital Territory,Direct,1,1
AT-11775,27-Jul-19,Maggi,"$2,488.28",Australian Capital Territory,Direct,1,1
AT-14991,20-Nov-19,Maggi,"$2,886.41",Australian Capital Territory,Direct,1,1
AT-16091,24-Feb-20,Maggi,"$1,692.03",Australian Capital Territory,Direct,1,1
AT-16306,8-Mar-20,Maggi,$995.31,Australian Capital Territory,Direct,1,1
AT-16809,6-Apr-20,Maggi,"$4,379.38",Australian Capital Territory,Direct,1,1
AT-18606,27-Jun-20,Maggi,$398.13,Australian Capital Territory,Direct,1,1
AT-19362,24-Jul-20,Maggi,$597.19,Australian Capital Territory,Direct,1,1
AT-22929,29-Nov-20,Maggi,"$2,189.69",Australian Capital Territory,Direct,1,1
AT-830,28-Feb-18,Kit Kat,"$1,564.94",Australian Capital Territory,Direct,1,1
AT-1604,13-Apr-18,Kit Kat,"$1,450.50",Australian Capital Territory,Online,1,1
AT-2466,27-May-18,Kit Kat,"$1,450.50",Australian Capital Territory,Online,1,1
AT-5347,11-Sep-18,Kit Kat,$422.10,Australian Capital Territory,Online,1,1
AT-6103,8-Oct-18,Kit Kat,$805.84,Australian Capital Territory,Online,1,1
AT-8687,11-Mar-19,Kit Kat,$890.26,Australian Capital Territory,Online,1,1
AT-13258,20-Sep-19,Kit Kat,$359.61,Australian Capital Territory,Online,1,1
AT-14176,23-Oct-19,Kit Kat,$613.97,Australian Capital Territory,Online,1,1
AT-16304,8-Mar-20,Kit Kat,$306.99,Australian Capital Territory,Online,1,1
AT-17282,1-May-20,Kit Kat,$153.49,Australian Capital Territory,Online,1,1
AT-18739,1-Jul-20,Kit Kat,$767.46,Australian Capital Territory,Online,1,1
AT-19819,10-Aug-20,Kit Kat,"$1,227.94",Australian Capital Territory,Online,1,1
AT-22927,29-Nov-20,Kit Kat,"$1,227.94",Australian Capital Territory,Online,1,1
AT-337,29-Jan-18,Kit Kat,"$1,289.34",Australian Capital Territory,Online,1,1
AT-888,4-Mar-18,Kit Kat,"$1,029.00",Australian Capital Territory,Online,1,1
AT-3175,24-Jun-18,Kit Kat,$653.42,Australian Capital Territory,Online,1,1
AT-5146,4-Sep-18,Kit Kat,$816.77,Australian Capital Territory,Online,1,1
AT-7459,25-Nov-18,Kit Kat,$749.11,Australian Capital Territory,Online,1,1
AT-8041,1-Feb-19,Kit Kat,"$2,156.00",Australian Capital Territory,Direct,1,1
AT-8709,13-Mar-19,Kit Kat,"$1,646.40",Australian Capital Territory,Online,1,1
AT-11815,29-Jul-19,Kit Kat,"$1,866.90",Australian Capital Territory,Online,1,1
AT-11977,4-Aug-19,Kit Kat,"$1,057.91",Australian Capital Territory,Online,1,1
AT-12733,1-Sep-19,Kit Kat,$373.38,Australian Capital Territory,Online,1,1
AT-15361,3-Jan-20,Kit Kat,$191.87,Australian Capital Territory,Online,1,1
AT-15853,10-Feb-20,Kit Kat,"$1,568.00",Australian Capital Territory,Direct,1,1
AT-16795,6-Apr-20,Kit Kat,"$1,494.81",Australian Capital Territory,Direct,1,1
AT-17310,3-May-20,Kit Kat,"$3,733.19",Australian Capital Territory,Online,1,1
AT-19861,12-Aug-20,Kit Kat,"$1,011.24",Australian Capital Territory,Online,1,1
AT-20779,15-Sep-20,Kit Kat,$466.73,Australian Capital Territory,Online,1,1
AT-21886,25-Oct-20,Kit Kat,$933.45,Australian Capital Territory,Online,1,1
AT-2451,17-Feb-18,Nescafe Gold,$367.50,Australian Capital Territory,Online,1,1
AT-2922,14-Jun-18,Nescafe Gold,"$1,106.18",Australian Capital Territory,Online,1,1
AT-6054,6-Oct-18,Nescafe Gold,$183.75,Australian Capital Territory,Online,1,1
AT-6816,3-Nov-18,Nescafe Gold,$643.13,Australian Capital Territory,Online,1,1
AT-9106,4-Apr-19,Nescafe Gold,"$2,352.00",Australian Capital Territory,Online,1,1
AT-10482,10-Jun-19,Nescafe Gold,$940.80,Australian Capital Territory,Online,1,1
AT-13965,15-Oct-19,Nescafe Gold,"$1,065.75",Australian Capital Territory,Online,1,1
AT-14934,18-Nov-19,Nescafe Gold,"$2,322.60",Australian Capital Territory,Online,1,1
AT-16717,1-Apr-20,Nescafe Gold,$220.50,Australian Capital Territory,Online,1,1
AT-18555,25-Jun-20,Nescafe Gold,"$1,984.50",Australian Capital Territory,Online,1,1
AT-20526,5-Sep-20,Nescafe Gold,"$1,470.00",Australian Capital Territory,Online,1,1
AT-22872,27-Nov-20,Nescafe Gold,$220.50,Australian Capital Territory,Online,1,1
AT-2600,2-Jun-18,Nescafe Gold,$498.27,Australian Capital Territory,Direct,1,1
AT-6818,3-Nov-18,Nescafe Gold,$498.27,Australian Capital Territory,Direct,1,1
AT-10484,10-Jun-19,Nescafe Gold,$797.23,Australian Capital Territory,Direct,1,1
AT-11402,13-Jul-19,Nescafe Gold,"$2,491.34",Australian Capital Territory,Direct,1,1
AT-12509,23-Aug-19,Nescafe Gold,"$3,188.92",Australian Capital Territory,Direct,1,1
AT-19313,22-Jul-20,Nescafe Gold,$199.31,Australian Capital Territory,Direct,1,1
AT-20069,19-Aug-20,Nescafe Gold,$199.31,Australian Capital Territory,Direct,1,1
AT-1190,21-Mar-18,Nes Cau,$782.47,Australian Capital Territory,Direct,1,1
AT-1814,24-Apr-18,Nes Cau,$782.47,Australian Capital Territory,Direct,1,1
AT-3620,9-Jul-18,Nes Cau,"$1,643.18",Australian Capital Territory,Direct,1,1
AT-4376,6-Aug-18,Nes Cau,$469.48,Australian Capital Territory,Direct,1,1
AT-9011,30-Mar-19,Nes Cau,"$3,577.00",Australian Capital Territory,Direct,1,1
AT-9425,21-Apr-19,Nes Cau,$536.55,Australian Capital Territory,Direct,1,1
AT-9815,11-May-19,Nes Cau,"$1,967.35",Australian Capital Territory,Direct,1,1
AT-11504,17-Jul-19,Nes Cau,"$2,794.53",Australian Capital Territory,Direct,1,1
AT-12449,21-Aug-19,Nes Cau,"$3,577.00",Australian Capital Territory,Direct,1,1
AT-13529,30-Sep-19,Milo,"$3,577.00",Australian Capital Territory,Direct,1,1
AT-14420,1-Nov-19,Milo,"$1,430.80",Australian Capital Territory,Direct,1,1
AT-17663,20-May-20,Milo,"$3,577.00",Australian Capital Territory,Direct,1,1
AT-18092,8-Jun-20,Milo,$447.13,Australian Capital Territory,Direct,1,1
AT-20333,29-Aug-20,Milo,$670.69,Australian Capital Territory,Direct,1,1
AT-21089,26-Sep-20,Milo,$670.69,Australian Capital Territory,Direct,1,1
AT-21251,1-Oct-20,Milo,"$1,341.38",Australian Capital Territory,Direct,1,1
AT-662,19-Feb-18,Milo,$798.76,Australian Capital Territory,Direct,1,1
AT-1612,14-Apr-18,Milo,"$2,795.66",Australian Capital Territory,Direct,1,1
AT-3419,2-Jul-18,Milo,"$9,318.88",Australian Capital Territory,Direct,1,1
AT-5660,23-Sep-18,Milo,"$2,091.99",Australian Capital Territory,Direct,1,1
AT-6416,20-Oct-18,Milo,"$7,321.98",Australian Capital Territory,Direct,1,1
AT-7814,13-Jan-19,Milo,"$7,150.82",Australian Capital Territory,Direct,1,1
AT-8880,23-Mar-19,Milo,"$2,738.61",Australian Capital Territory,Direct,1,1
AT-10223,1-Jun-19,Milo,"$5,020.79",Australian Capital Territory,Direct,1,1
AT-14468,3-Nov-19,Milo,"$2,434.32",Australian Capital Territory,Direct,1,1
AT-15590,22-Jan-20,Milo,"$13,693.05",Australian Capital Territory,Direct,1,1
AT-16497,20-Mar-20,Milo,$570.54,Australian Capital Territory,Direct,1,1
AT-17511,13-May-20,Milo,"$7,226.89",Australian Capital Territory,Direct,1,1
AT-18134,10-Jun-20,Milo,"$6,275.98",Australian Capital Territory,Direct,1,1
AT-19052,13-Jul-20,Milo,$950.91,Australian Capital Territory,Direct,1,1
AT-20132,22-Aug-20,Milo,"$1,141.09",Australian Capital Territory,Direct,1,1
AT-392,2-Feb-18,Nestle Drumstick,$697.58,Australian Capital Territory,Direct,1,1
AT-857,2-Mar-18,Nestle Drumstick,$837.09,Australian Capital Territory,Direct,1,1
AT-2962,16-Jun-18,Nestle Drumstick,$498.27,Australian Capital Territory,Direct,1,1
AT-6418,20-Oct-18,Nestle Drumstick,$498.27,Australian Capital Territory,Direct,1,1
AT-7402,23-Nov-18,Nestle Drumstick,"$1,116.12",Australian Capital Territory,Direct,1,1
AT-8678,11-Mar-19,Nestle Drumstick,"$1,753.91",Australian Capital Territory,Direct,1,1
AT-11008,30-Jun-19,Nestle Drumstick,"$2,491.34",Australian Capital Territory,Direct,1,1
AT-11926,2-Aug-19,Nestle Drumstick,"$3,188.92",Australian Capital Territory,Direct,1,1
AT-13006,11-Sep-19,Nestle Drumstick,"$3,188.92",Australian Capital Territory,Direct,1,1
AT-15920,14-Feb-20,Nestle Drumstick,$199.31,Australian Capital Territory,Direct,1,1
AT-16499,20-Mar-20,Nestle Drumstick,$298.96,Australian Capital Territory,Direct,1,1
AT-16817,7-Apr-20,Nestle Drumstick,$498.27,Australian Capital Territory,Direct,1,1
AT-17273,1-May-20,Nestle Drumstick,$298.96,Australian Capital Territory,Direct,1,1
AT-19810,10-Aug-20,Nestle Drumstick,$199.31,Australian Capital Territory,Direct,1,1
AT-20566,7-Sep-20,Nestle Drumstick,"$3,587.54",Australian Capital Territory,Direct,1,1
AT-339,29-Jan-18,Nestle Drumstick,$878.94,Australian Capital Territory,Direct,1,1
AT-1822,25-Apr-18,Nestle Drumstick,"$1,582.09",Australian Capital Territory,Direct,1,1
AT-2076,8-May-18,Nestle Drumstick,$627.81,Australian Capital Territory,Direct,1,1
AT-3933,21-Jul-18,Nestle Drumstick,"$2,109.45",Australian Capital Territory,Direct,1,1
AT-4689,18-Aug-18,Nestle Drumstick,"$1,054.73",Australian Capital Territory,Direct,1,1
AT-8477,28-Feb-19,Nestle Drumstick,"$2,762.38",Australian Capital Territory,Direct,1,1
AT-9433,22-Apr-19,Nestle Drumstick,"$1,205.40",Australian Capital Territory,Direct,1,1
AT-10044,23-May-19,Nestle Drumstick,"$3,139.06",Australian Capital Territory,Direct,1,1
AT-11817,29-Jul-19,Nestle Drumstick,"$2,209.90",Australian Capital Territory,Direct,1,1
AT-12735,1-Sep-19,Nestle Drumstick,$602.70,Australian Capital Territory,Direct,1,1
AT-13653,4-Oct-19,Nestle Drumstick,$602.70,Australian Capital Territory,Direct,1,1
AT-14769,13-Nov-19,Nestle Drumstick,"$3,641.31",Australian Capital Territory,Direct,1,1
AT-18405,20-Jun-20,Nestle Drumstick,$502.25,Australian Capital Territory,Direct,1,1
AT-21564,13-Oct-20,Nestle Drumstick,"$1,506.75",Australian Capital Territory,Direct,1,1
AT-22347,10-Nov-20,Nestle Drumstick,"$2,762.38",Australian Capital Territory,Direct,1,1
AT-796,27-Feb-18,Smarties,"$6,278.62",Australian Capital Territory,Direct,1,1
AT-1252,25-Mar-18,Smarties,"$9,417.92",Australian Capital Territory,Direct,1,1
AT-1656,16-Apr-18,Nes Cau,"$1,121.18",Australian Capital Territory,Direct,1,1
AT-2041,6-May-18,Nes Cau,"$2,018.13",Australian Capital Territory,Direct,1,1
AT-3629,9-Jul-18,Smarties,$848.01,Australian Capital Territory,Online,1,1
AT-4640,16-Aug-18,Smarties,"$4,260.49",Australian Capital Territory,Direct,1,1
AT-5396,13-Sep-18,Nes Cau,"$1,761.86",Australian Capital Territory,Direct,1,1
AT-5870,30-Sep-18,Nes Cau,$650.45,Australian Capital Territory,Online,1,1
AT-6626,27-Oct-18,Smarties,$326.16,Australian Capital Territory,Online,1,1
AT-6761,1-Nov-18,Nes Cau,$326.16,Australian Capital Territory,Online,1,1
AT-7844,15-Jan-19,Nes Cau,"$6,278.62",Australian Capital Territory,Direct,1,1
AT-9495,25-Apr-19,Smarties,"$11,147.75",Australian Capital Territory,Direct,1,1
AT-9889,15-May-19,Nes Cau,"$3,844.05",Australian Capital Territory,Direct,1,1
AT-10433,8-Jun-19,Nes Cau,"$1,630.78",Australian Capital Territory,Online,1,1
AT-11189,5-Jul-19,Nescafe,"$1,630.78",Australian Capital Territory,Online,1,1
AT-22292,8-Nov-20,Nescafe,"$1,601.69",Australian Capital Territory,Direct,1,1
AT-5609,21-Sep-18,Nescafe,"$1,594.95",Australian Capital Territory,Online,1,1
AT-13469,28-Sep-19,Smarties,$768.81,Australian Capital Territory,Direct,1,1
AT-4691,18-Aug-18,Nescafe,"$1,543.50",Australian Capital Territory,Online,1,1
AT-7723,5-Jan-19,Nescafe,"$1,528.80",Australian Capital Territory,Online,1,1
AT-15476,12-Jan-20,Smarties,"$5,926.24",Australian Capital Territory,Direct,1,1
AT-18344,17-Jun-20,Smarties,$391.39,Australian Capital Territory,Online,1,1
AT-12549,25-Aug-19,Nescafe,"$1,415.61",Australian Capital Territory,Direct,1,1
AT-15000,20-Nov-19,Nescafe,"$1,354.85",Australian Capital Territory,Direct,1,1
AT-21260,1-Oct-20,Smarties,$782.78,Australian Capital Territory,Online,1,1
AT-297,25-Jan-18,Nesquik Duo,"$4,069.70",Australian Capital Territory,Direct,1,1
AT-2913,14-Jun-18,Nesquik Duo,"$2,325.54",Australian Capital Territory,Direct,1,1
AT-3669,11-Jul-18,Nesquik Duo,$581.39,Australian Capital Territory,Direct,1,1
AT-7167,15-Nov-18,Nesquik Duo,"$1,744.16",Australian Capital Territory,Direct,1,1
AT-8145,7-Feb-19,Nesquik Duo,"$1,882.58",Australian Capital Territory,Direct,1,1
AT-10090,25-May-19,Nesquik Duo,"$3,460.63",Australian Capital Territory,Direct,1,1
AT-10797,22-Jun-19,Nesquik Duo,"$5,537.00",Australian Capital Territory,Direct,1,1
AT-11715,25-Jul-19,Nesquik Duo,"$3,460.63",Australian Capital Territory,Direct,1,1
AT-13713,6-Oct-19,Nesquik Duo,"$2,879.24",Australian Capital Territory,Direct,1,1
AT-15957,16-Feb-20,Nesquik Duo,$830.55,Australian Capital Territory,Direct,1,1
AT-16765,4-Apr-20,Nesquik Duo,"$1,661.10",Australian Capital Territory,Direct,1,1
AT-17698,22-May-20,Nesquik Duo,"$12,458.25",Australian Capital Territory,Direct,1,1
AT-20382,31-Aug-20,Nesquik Duo,$692.13,Australian Capital Territory,Direct,1,1
AT-20517,5-Sep-20,Nesquik Duo,"$2,491.65",Australian Capital Territory,Direct,1,1
AT-21300,3-Oct-20,Nesquik Duo,"$6,921.25",Australian Capital Territory,Direct,1,1
AT-8212,11-Feb-19,Nescafe,"$1,186.49",Australian Capital Territory,Direct,1,1
AT-21091,26-Sep-20,Nescafe,"$1,176.00",Australian Capital Territory,Direct,1,1
AT-7110,13-Nov-18,Nescafe,"$1,164.31",Australian Capital Territory,Direct,1,1
AT-18615,27-Jun-20,Nescafe,"$1,161.30",Australian Capital Territory,Direct,1,1
AT-897,4-Mar-18,Nescafe,"$1,080.45",Australian Capital Territory,Online,1,1
AT-18790,3-Jul-20,Nescafe,"$1,029.00",Australian Capital Territory,Online,1,1
AT-14411,1-Nov-19,Nescafe,$999.60,Australian Capital Territory,Online,1,1
AT-4194,30-Jul-18,Nescafe,$995.31,Australian Capital Territory,Online,1,1
AT-19759,8-Aug-20,Nescafe,$995.31,Australian Capital Territory,Online,1,1
AT-204,17-Jan-18,Nescafe,$970.26,Australian Capital Territory,Direct,1,1
AT-1626,14-Apr-18,Maggi,$977.20,Australian Capital Territory,Direct,1,1
AT-4378,6-Aug-18,Milo,"$1,078.00",Australian Capital Territory,Direct,1,1
AT-5296,9-Sep-18,Milo,"$1,078.00",Australian Capital Territory,Direct,1,1
AT-6376,18-Oct-18,Milo,$490.00,Australian Capital Territory,Direct,1,1
AT-9465,23-Apr-19,Nes Cau,"$3,136.00",Australian Capital Territory,Direct,1,1
AT-13207,18-Sep-19,Nes Cau,"$3,136.00",Australian Capital Territory,Direct,1,1
AT-13963,15-Oct-19,Nes Cau,"$2,842.00",Australian Capital Territory,Direct,1,1
AT-16477,18-Mar-20,Nes Cau,"$5,194.00",Australian Capital Territory,Direct,1,1
AT-22036,30-Oct-20,Smarties,"$1,176.00",Australian Capital Territory,Direct,1,1
AT-20839,17-Sep-20,Nescafe,$955.50,Australian Capital Territory,Online,1,1
AT-16468,18-Mar-20,Nescafe,$950.75,Australian Capital Territory,Online,1,1
AT-6003,4-Oct-18,Smarties,$382.81,Australian Capital Territory,Online,1,1
AT-7119,13-Nov-18,Smarties,$382.81,Australian Capital Territory,Online,1,1
AT-10755,20-Jun-19,Smarties,"$1,914.06",Australian Capital Territory,Online,1,1
AT-5398,13-Sep-18,Nescafe,$943.25,Australian Capital Territory,Online,1,1
AT-14276,27-Oct-19,Nescafe,$940.80,Australian Capital Territory,Online,1,1
AT-1634,15-Apr-18,Nescafe,$926.10,Australian Capital Territory,Online,1,1
AT-1250,25-Mar-18,Nescafe,$901.47,Australian Capital Territory,Direct,1,1
AT-5085,1-Sep-18,Nescafe,$842.19,Australian Capital Territory,Online,1,1
AT-6316,16-Oct-18,Nescafe,$840.35,Australian Capital Territory,Online,1,1
AT-20466,3-Sep-20,Nescafe,$831.65,Australian Capital Territory,Direct,1,1
AT-4962,28-Aug-18,Nescafe,$825.77,Australian Capital Territory,Direct,1,1
AT-7721,5-Jan-19,Nescafe,$823.20,Australian Capital Territory,Online,1,1
AT-16670,30-Mar-20,Nescafe,$808.50,Australian Capital Territory,Online,1,1
AT-13520,30-Sep-19,Nescafe,$764.40,Australian Capital Territory,Online,1,1
AT-8647,9-Mar-19,Nescafe,$719.81,Australian Capital Territory,Online,1,1
AT-15891,12-Feb-20,Nescafe,$621.08,Australian Capital Territory,Online,1,1
AT-12945,8-Sep-19,Nescafe,$619.36,Australian Capital Territory,Direct,1,1
AT-16150,28-Feb-20,Nescafe,$514.50,Australian Capital Territory,Online,1,1
AT-14699,10-Nov-19,Nescafe,$456.62,Australian Capital Territory,Online,1,1
AT-15048,22-Nov-19,Nescafe,$443.55,Australian Capital Territory,Direct,1,1
AT-7468,25-Nov-18,Nescafe,$428.75,Australian Capital Territory,Online,1,1
AT-6367,18-Oct-18,Nescafe,$398.13,Australian Capital Territory,Online,1,1
AT-17855,30-May-20,Nescafe,$393.23,Australian Capital Territory,Direct,1,1
AT-2078,8-May-18,Nescafe,$367.50,Australian Capital Territory,Online,1,1
AT-18655,29-Jun-20,Nescafe,$343.00,Australian Capital Territory,Online,1,1
AT-089,8-Jan-18,Nescafe,$308.70,Australian Capital Territory,Online,1,1
AT-16975,15-Apr-20,Nescafe,$257.25,Australian Capital Territory,Online,1,1
AT-11986,4-Aug-19,Nescafe,$205.80,Australian Capital Territory,Online,1,1
AT-19262,20-Jul-20,Nescafe,$130.46,Australian Capital Territory,Online,1,1
AT-20342,29-Aug-20,Nescafe,$130.46,Australian Capital Territory,Online,1,1
AT-13890,12-Oct-19,Nescafe,$280.65,Australian Capital Territory,Direct,1,1
AT-330,28-Jan-18,Nescafe,$261.49,Australian Capital Territory,Direct,1,1
AT-8533,2-Mar-19,Nescafe,$255.04,Australian Capital Territory,Direct,1,1
AT-22322,9-Nov-20,Nescafe,$248.26,Australian Capital Territory,Direct,1,1
AT-18059,7-Jun-20,Nescafe,$240.25,Australian Capital Territory,Direct,1,1
AT-18868,6-Jul-20,Nescafe,$226.93,Australian Capital Territory,Online,1,1
AT-9492,25-Apr-19,Nescafe,$223.44,Australian Capital Territory,Online,1,1
AT-16806,6-Apr-20,Nescafe,$214.84,Australian Capital Territory,Direct,1,1
AT-7714,4-Jan-19,Nescafe,$214.38,Australian Capital Territory,Online,1,1
AT-22608,18-Nov-20,Nescafe,$212.91,Australian Capital Territory,Direct,1,1
AT-8094,4-Feb-19,Nescafe,$208.41,Australian Capital Territory,Direct,1,1
AT-19786,9-Aug-20,Nescafe,$207.03,Australian Capital Territory,Online,1,1
AT-3262,27-Jun-18,Nescafe,$203.44,Australian Capital Territory,Online,1,1
AT-3969,22-Jul-18,Nescafe,$189.20,Australian Capital Territory,Direct,1,1
AT-10822,23-Jun-19,Nescafe,$184.73,Australian Capital Territory,Online,1,1
AT-9907,16-May-19,Nescafe,$176.95,Australian Capital Territory,Direct,1,1
AT-2991,17-Jun-18,Nescafe,$172.04,Australian Capital Territory,Direct,1,1
AT-15313,1-Dec-19,Nescafe,$170.63,Australian Capital Territory,Online,1,1
AT-20493,4-Sep-20,Nescafe,$166.33,Australian Capital Territory,Direct,1,1
AT-22379,11-Nov-20,Nescafe,$161.70,Australian Capital Territory,Online,1,1
AT-9133,6-Apr-19,Nescafe,"$3,057.60",Australian Capital Territory,Online,1,1
AT-14441,2-Nov-19,Nescafe,"$2,763.60",Australian Capital Territory,Online,1,1
AT-12578,26-Aug-19,Nescafe,"$2,690.84",Australian Capital Territory,Direct,1,1
AT-15581,21-Jan-20,Nescafe,"$2,646.00",Australian Capital Territory,Online,1,1
AT-11529,18-Jul-19,Nescafe,"$2,550.40",Australian Capital Territory,Direct,1,1
AT-8664,10-Mar-19,Nescafe,"$2,548.00",Australian Capital Territory,Online,1,1
AT-3909,20-Jul-18,Nescafe,$13.37,Australian Capital Territory,Direct,1,1
AT-4170,29-Jul-18,Nescafe,$12.81,Australian Capital Territory,Direct,1,1
AT-14254,26-Oct-19,Nescafe,$12.73,Australian Capital Territory,Online,1,1
AT-15076,23-Nov-19,Nescafe,$12.42,Australian Capital Territory,Online,1,1
